         1510191 function calls (1488920 primitive calls) in 19.089 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1471    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
      220    0.002    0.000    0.018    0.000 _base.py:915(_set_artist_props)
     2101    0.002    0.000    0.003    0.000 __init__.py:835(__iter__)
     2042    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
      427    0.002    0.000    0.015    0.000 lines.py:1241(set_markerfacecolor)
      246    0.002    0.000    0.041    0.000 backend_agg.py:241(_get_agg_font)
      452    0.002    0.000    0.003    0.000 core.py:667(getdata)
      535    0.002    0.000    0.004    0.000 markers.py:267(set_fillstyle)
      427    0.002    0.000    0.005    0.000 lines.py:1367(set_solid_joinstyle)
      427    0.002    0.000    0.005    0.000 lines.py:1412(set_solid_capstyle)
       60    0.002    0.000    0.005    0.000 function_base.py:37(linspace)
      979    0.002    0.000    0.003    0.000 transforms.py:178(<lambda>)
      443    0.002    0.000    0.003    0.000 weakref.py:44(__new__)
      217    0.002    0.000    0.028    0.000 _base.py:241(_xy_from_xy)
      849    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      566    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      510    0.002    0.000    0.039    0.000 transforms.py:2733(get_transformed_path_and_affine)
      427    0.002    0.000    0.005    0.000 lines.py:1061(set_drawstyle)
     1558    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
      233    0.002    0.000    0.002    0.000 transforms.py:413(bounds)
     1864    0.002    0.000    0.002    0.000 artist.py:821(get_rasterized)
      300    0.002    0.000    0.004    0.000 numeric.py:1557(normalize_axis_tuple)
       28    0.002    0.000    0.170    0.006 axis.py:1150(<listcomp>)
      427    0.002    0.000    0.005    0.000 lines.py:1095(set_linewidth)
      187    0.002    0.000    0.005    0.000 enum.py:70(__setitem__)
     1140    0.002    0.000    0.002    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    283/1    0.002    0.000    1.337    1.337 <frozen importlib._bootstrap_external>:722(exec_module)
     1864    0.002    0.000    0.002    0.000 artist.py:841(get_agg_filter)
      293    0.002    0.000    0.005    0.000 transforms.py:2694(__init__)
      728    0.002    0.000    0.003    0.000 __init__.py:2017(<listcomp>)
      437    0.002    0.000    0.004    0.000 _base.py:3515(get_ylim)
     1354    0.002    0.000    0.004    0.000 transforms.py:2258(get_matrix)
      283    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        3    0.002    0.001    0.012    0.004 font_manager.py:1240(_findfont_cached)
