         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.002    0.002 {method 'readlines' of '_io._IOBase' objects}
    467/1    0.001    0.000    1.611    1.611 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
    42/40    0.001    0.000    0.128    0.003 <frozen importlib._bootstrap_external>:1040(create_module)
       16    0.001    0.000    0.014    0.001 {built-in method builtins.eval}
      254    0.001    0.000    0.018    0.000 rcsetup.py:358(validate_color_for_prop_cycle)
        1    0.001    0.001    0.010    0.010 pyplot.py:2025(_setup_pyplot_info_docstrings)
      638    0.001    0.000    0.002    0.000 sre_parse.py:81(groups)
      383    0.001    0.000    0.005    0.000 sre_compile.py:423(_simple)
     1307    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
      283    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
     1434    0.001    0.000    0.001    0.000 inspect.py:2525(annotation)
       12    0.001    0.000    0.001    0.000 {built-in method gc.collect}
     1276    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      588    0.001    0.000    0.002    0.000 <string>:1(__new__)
      359    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:151(__exit__)
      165    0.001    0.000    0.003    0.000 enum.py:836(__and__)
      230    0.001    0.000    0.002    0.000 enum.py:376(__setattr__)
      800    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
       34    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
      427    0.001    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
       81    0.001    0.000    0.004    0.000 inspect.py:535(_finddoc)
      410    0.001    0.000    0.014    0.000 pyparsing.py:1314(copy)
      362    0.001    0.000    0.002    0.000 rcsetup.py:118(validate_bool)
      283    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
      342    0.001    0.000    0.127    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
      283    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:35(_new_module)
       54    0.001    0.000    0.008    0.000 __init__.py:878(_open_file_or_url)
      308    0.001    0.000    0.002    0.000 socket.py:81(<lambda>)
       17    0.001    0.000    0.002    0.000 cycler.py:191(_from_iter)
      195    0.001    0.000    0.002    0.000 sre_parse.py:343(_escape)
      731    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      233    0.001    0.000    0.001    0.000 pyparsing.py:1291(__init__)
        1    0.001    0.001    0.042    0.042 mathtext.py:2838(<listcomp>)
      147    0.001    0.000    0.002    0.000 posixpath.py:75(join)
      180    0.001    0.000    0.002    0.000 sre_compile.py:249(_compile_charset)
      111    0.001    0.000    0.018    0.000 rcsetup.py:90(<listcomp>)
      167    0.001    0.000    0.023    0.000 rcsetup.py:68(f)
      165    0.001    0.000    0.054    0.000 sre_compile.py:598(_code)
      283    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
  185/158    0.001    0.000    0.001    0.000 sre_compile.py:461(_get_literal_prefix)
      283    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
      348    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:369(__init__)
      116    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
      322    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
      446    0.001    0.000    0.004    0.000 {built-in method builtins.sorted}
      545    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
      153    0.001    0.000    0.002    0.000 sre_parse.py:84(opengroup)
